id,label,number,X,Y,local_density
c50,Image transmission optimization,2691,33590.511383506084,28767.315629259243,2
c1848,Network Interdiction,3540,27206.957169157293,15703.782992759616,2
c1823,Enhancing radar imaging,1095,22158.57784199414,41767.398300546694,2
c3455,Smart Building Optimization,3960,19854.408399515363,27767.401233581673,2
c4007,Space debris tracking,85,23593.62410450352,34273.25356272699,2
c1595,Reinforcement learning exploration,2736,30744.590432952533,21050.54804899502,2
c2862,Solar power forecasting,631,13086.303106019928,33166.557890062744,2
c3128,Robotic algorithms,4023,25020.64179676684,30591.168056935232,2
c39,Wireless network optimization,3275,26961.455440143476,8418.986095374225,2
c1901,Multisensor data fusion,3627,24898.138506063282,22994.284833870137,2
c1504,Solar flare prediction,949,20481.151719624773,47678.08451383554,2
c289,Efficient data algorithms,2752,35469.84847480639,22126.856894691817,2
c3106,Smart Mobility,3885,22247.08706039619,19157.110814466847,2
c650,Graph optimization algorithms,3529,28050.061925866015,16849.442907309,2
c3613,Wildfire prediction,938,21858.74182271208,44334.42344064866,2
c163,Power quality improvement,329,10541.70433555685,25207.775833645075,2
c646,Wearable virus detection,2612,45865.147120331865,31089.859587475683,2
c492,Structural Optimization Advances,159,18741.169384181292,28582.83732138449,2
c1376,TMD Research Insights,2057,43256.56741530393,43449.82266273742,2
c994,Optimization algorithms,3644,25729.207770342196,21582.716840905465,2
c948,Algorithmic Automation,3091,36043.56738800694,14663.711947513495,2
c3035,Optimal vaccine distribution,2622,44407.30157951997,33293.966283326394,2
c3799,Achilles ultrasound analysis,2064,44957.38997509031,42407.590517382974,2
c3182,Ultrasound algorithm optimization,1827,29883.02112269561,42886.76485349364,2
c3400,Optimization algorithms,3598,26821.002559232544,24200.625373395593,2
c1043,Secure Medical Networks,3206,37473.13120041007,11174.06171224772,2
c3741,Cancer algorithm advancements,2190,43392.07317400194,37529.640666890366,2
c4068,Machine Tool Optimization,574,15817.322479011586,29048.482045677305,2
c2257,Cancer treatment optimization,2091,46777.304084917036,44004.16385715501,2
c1384,Algorithmic Education,2943,43804.720634303856,21662.9630503058,2
c2849,DNA Fractal Assembly,1280,33958.21306911556,34727.82887373678,2
c1409,Robotic navigation,3927,21862.602239659893,24961.23087658264,2
c3319,Multi-cue 3D tracking,1361,34443.85848098937,31109.694766475808,2
c2343,Electromagnetic modeling,126,20030.82479440973,30873.536523978808,2
c2405,Algorithmic anesthesia,2442,49998.119979309966,34451.78552696124,2
c1948,Protein-ligand prediction,1702,38112.47372653307,40177.86715929507,2
c1120,Fiber optics optimization,1135,24261.490215795897,37367.34410177822,2
c3559,Automotive algorithm optimization,3379,26339.088396541505,12602.93779088742,2
c38,Audio signal processing,2961,40982.80372644782,24575.089433047215,2
c2310,Genetic beam optimization,658,13059.993832566539,34865.172157533605,2
c129,Sediment analysis,866,18523.348681813393,43557.2910238041,2
c4031,Sarcopenia diagnosis,2209,46751.81525301955,38351.47653092974,2
c1551,Solar forecasting,462,11825.841132088211,29355.660835176426,2
c2453,Cancer screening algorithms,2131,47043.866938711464,41214.75921807666,2
c1746,Railway algorithm optimization,356,9152.329136176464,23238.820201243085,2
c3019,Multimodal speech recognition,1425,43479.982965927695,24406.384190940244,2
c3768,Collaborative agent algorithms,3851,25721.079722278188,15933.031725956153,2
c1654,Superconducting cavity control,1122,22100.25525154817,37917.21555657094,2
c768,Obstacle pathfinding,3646,24823.966070233007,21217.410100836707,2
c1000,Ventilation algorithms,2421,49811.40504513196,35632.067299791735,2
c3043,Eating disorder algorithms,2532,48903.61623002269,30796.163615701487,2
c814,Red blood cell aggregation,1740,36042.44772283787,43991.50355339516,2
c3764,Algorithmic Analysis,3060,31600.60705451893,19360.331754333827,2
c605,Spatial Clustering,2715,32711.5605996022,25942.25098064492,2
c999,Ensemble Kalman Filters,791,17458.06100762663,42102.826282498754,2
c3284,Enhancing SLAM,4015,26750.22877474547,30840.950708551234,2
c1022,Replication optimization,3402,32806.50994980546,10564.019686326876,2
c4093,Arterial Stiffness Assessment,2466,47787.031756013006,34956.52694322249,2
c3216,Optimizing set covering,3543,26539.612978816058,17600.36241710352,2
c1659,Calcium imaging algorithms,1586,40405.37108360985,35179.66926024249,2
c3115,Ultrasound automation,2042,43228.421474234296,44399.86437844719,2
c2640,Cardiac AI advancements,2063,44655.22332584327,42196.568419491305,2
c2473,Enhancing Image Segmentation,1278,33973.98948562858,36120.11914071576,2
c3344,Enhanced surveillance algorithms,2703,30060.949801485807,27755.33296016186,2
c1975,Joint biomechanics,1648,39743.6500608688,41274.60709888973,2
c3342,Algorithmic analysis,2492,48537.185872493035,34123.10718362985,2
c4107,Smart Grid Algorithms,3723,23835.391927029363,11180.8025819147,2
c2969,Covert channel detection,3140,35679.23676114442,10760.337219052613,2
c2349,Privacy-preserving algorithms,3098,38206.71001772712,15897.899720251571,2
c615,Smart Traffic Control,3817,20111.077514561024,18960.78044279766,2
c1239,Fault tree automation,3534,28287.832565029883,17708.460658584874,2
c98,Algorithmic data mining,3073,34141.87163599173,17796.046727189918,2
c3895,Enhanced GPR Imaging,780,18631.38913817267,40726.38059542223,2
c2746,Geotechnical prediction,725,15094.875587639597,39543.62855455463,2
c1064,Optical network optimization,3271,28197.617470222736,8969.969510033792,2
c678,Healthcare optimization,3653,21981.23331076733,16008.963136230584,2
c520,Algorithmic advancements,1848,37182.89794428992,49280.55707936014,2
c1568,Neurosurgical algorithms,2088,46650.903805962385,43438.75110273491,2
c3218,Algorithmic Precision Medicine,2579,47011.26222663034,27979.222832942876,2
c3733,Efficient Edit Distance,2753,35169.3560814413,21925.08084049712,2
c2730,Wildlife drone revolution,4026,25312.474521129123,31842.008389745562,2
c2283,Botnet detection,3205,37365.80846204942,11514.348777371091,2
c3276,Network optimization,3234,29681.418932152545,8011.663338135186,2
c2065,Structural optimization algorithms,573,16345.487030540256,29643.46912084646,2
c892,Fault Tree Optimization,3920,21724.269928917798,23234.74310416164,2
c4082,Manifold optimization,3595,26794.528801029126,25079.02418424964,2
c350,Artificial Art Analysis,1362,35374.92930194114,31173.634286841538,2
c37,Cardiac strain assessment,2215,48348.2282901315,39480.047439985676,2
c2576,Medical Imaging Advancements,1894,39219.683855346404,46924.04049257478,2
c2060,Soft Computing,3600,27514.573905653284,23726.097200896278,2
c1126,RNNs for System Control,3932,23639.42353729902,25068.46293533885,2
c1268,Color design algorithms,1340,32653.138789635683,30887.621284196724,2
c2733,Optimal control algorithms,3965,20198.20360378574,28517.376373982326,2
c553,Computational algorithms,137,21684.441553782533,32224.753339950305,2
c4048,Algorithm reuse,3081,35317.28346138238,17357.58866412615,2
c2617,Prostate cancer prediction,2065,45508.64800385038,43734.36711471485,2
c2493,Energy optimization,321,10159.65103564594,27298.95912879041,2
c2296,Gear inspection algorithms,542,15373.511138097036,30413.557903560195,2
c1510,IRT Algorithms,1405,40968.95745871938,25324.999815028365,2
c2070,Biodiversity algorithms,1809,31873.420897677177,43646.70035423075,2
c215,Algorithmic fault diagnosis,474,12862.099094415898,27387.614682978456,2
c1951,Algorithmic PID Optimization,283,16289.43770552171,24844.179341656534,2
c3478,Bio-inspired robotics,582,17059.34492215884,31208.001306104496,2
c2575,Robotic cognition,2744,34158.217836564814,22611.186245275763,2
c2242,MRI Coil Optimization,1821,31431.009717361914,43312.78095053257,2
c598,Minimally invasive testicular surgery,2233,48348.53024054898,41859.27973156776,2
c3275,Intestinal drug absorption,1649,39435.096775310434,41118.68648383327,2
c2490,Remote sensing algorithms,1071,25765.407870183917,43800.58582078434,2
c784,Multibody Dynamics,568,17722.460076300093,29831.63924251808,2
c1528,Smart irrigation,939,21391.396416273346,43629.49455132308,2
c3233,Lung vessel analysis,1964,44113.22239253836,46780.2003894502,2
c3554,AI-Personal Assistants,2780,41975.68078664231,20115.0021956282,2
c2917,Algorithmic simulations,738,18746.02558592896,38416.83277416647,2
c1741,Urinary tract algorithms,2266,49594.007790061805,40752.41561277119,2
c1586,Robotic healthcare ethics,1426,43577.43379473749,24184.262148714097,2
c96,Algorithmic Estimation,2707,30948.928690585428,26454.411272233247,2
c3456,Big Data Algorithms,3078,35293.56980227653,18110.053448272087,2
c2922,lncRNA Computational Analysis,2164,44558.8390056178,40303.44141301345,2
c2757,Real-time optical flow,1338,31877.33782372444,30970.301664213253,2
c3759,Robotic Surgical Advancements,1733,36653.130112950006,42950.482923510644,2
c1980,Auditory cortex analysis,1493,42509.25920327759,28836.535850496686,2
c2891,Animal biomechanics,1490,43025.41559808944,29525.701234385284,2
c1543,Optimizing Combustion,661,14798.622194434753,36468.0675152356,2
c2179,Neurological algorithms,1498,41533.45751143039,30510.61200937762,2
c482,Wireless Health Monitoring,2666,39629.55531444695,24054.341736847586,2
c2677,Skin aging analysis,1610,41779.22911305055,41468.46340472913,2
c504,Motor Drive Algorithms,439,7827.170835211051,25281.04849251106,2
c3901,Neural network dynamics,3975,23409.43403132118,28648.48640381776,2
c3956,Adaptive CFAR Algorithms,73,23678.12375936893,32871.77751640715,2
c2017,Efficient Video Compression,1342,32244.293451078414,30082.388793625407,2
c3867,AI-enhanced forecasting,3561,30817.14763638129,20428.62065489043,2
c3795,Dispersion algorithms,3860,25972.307795387955,17418.153781871737,2
c2075,Oceanographic algorithm advancements,942,20926.29925372664,42633.15221650133,2
c2614,AI + Edge Computing,3410,33077.06322522214,11075.903181582045,2
c1309,Kidney disease prediction,2051,44018.32242647653,44641.47559924286,2
c3930,ECG signal optimization,1477,44834.74915685261,29764.6818251349,2
c1722,Automated literature mining,1441,46482.18425977872,23757.66480446605,2
c417,Algorithmic healthcare,2415,50116.85862488454,36666.12772241049,2
c81,Cognitive Informatics,2754,39868.79486224517,21460.375607661546,2
c3439,Cache optimization,3560,30232.621117417784,19648.522826866494,2
c1916,Gas Hydrate Research,1103,21905.438738747387,40512.59286543653,2
c2271,Crystal growth simulation,1174,25100.474168068362,40250.814793941594,2
c3204,Drop analysis,759,20698.41078432622,39480.46734224522,2
c455,Compression algorithms,1353,33575.829913160895,30691.16688625556,2
c57,Protein alignment algorithms,1708,38344.5488637765,38640.049209491175,2
c2703,Heart Failure Advances,2420,50067.701295184124,35891.53124257324,2
c2441,Spatial decision optimization,136,21187.852513328566,32936.3967597758,2
c3059,Optimizing GCHP Systems,648,12355.304749581112,36034.61375580952,2
c3717,Data Assimilation Advances,785,17289.71161259555,41316.91153749957,2
c2610,Mechanical system analysis,515,12302.318174594948,30546.812146961005,2
c1968,Electromagnetic impact analysis,548,14284.936625034452,32362.499968997563,2
c1226,Cryo-EM Algorithm Advancements,1800,33336.44902318487,41102.52044887736,2
c662,Wave propagation algorithms,757,20536.15052467217,37445.097670831135,1
c1888,Algorithmic healthcare,1416,43643.5007567423,26954.606768595302,1
c2131,Adaptive PCE Algorithms,124,19388.731385218613,30319.88730127916,1
c3328,Temperature Prediction Algorithms,1569,38897.04825993621,32874.71154098215,1
c398,Rodent behavior analysis,1572,41211.49413221826,31757.285053876407,1
c128,Symbolic Regression Enhancement,3569,29183.40939471292,22481.00243247831,1
c2938,Swarm control,255,16557.135342909765,19831.180682253143,1
c2957,Railway algorithm optimization,3736,22561.967976828983,10729.24201102032,1
c3856,Movement-based diagnostics,1457,45816.340360235314,28833.608343610063,1
c3722,Adaptive communication algorithms,3859,25623.03485672794,17299.453692457486,1
c2478,Automated 3D Modeling,4021,25774.572469650044,30674.91288533606,1
c3110,Smart EV charging,367,11635.554054435237,21934.73074126205,1
c3618,Pharmacokinetic algorithms,1575,40933.27047503357,33792.25206666413,1
c2653,Fuzzy wavelet networks,3968,22467.27476751263,27229.36467210237,1
c1289,Crowdsourcing optimization,3094,37025.78523440179,16221.612660159468,1
c3347,Arthritis algorithms,2342,48718.13303464938,39231.52536353825,1
c4074,Optimal Route Algorithms,3830,23050.65570843298,17032.923560580293,1
c3865,Urban analytics,1149,23680.755002166326,39232.24979386654,1
c675,CO2 forecasting,179,16902.15707603808,28011.74687606541,1
c4086,Cybersecurity AI,3117,37209.85754973999,12335.992594795676,1
c521,Sentiment analysis,2886,43993.17129112403,17989.97997442081,1
c3649,Collaborative robotics,3919,21904.019697922784,23031.839116615054,1
c3178,Spinal biomechanics,1666,41306.70070569035,43123.81044255073,1
c1411,Cryptographic evolution,3165,40772.07405104805,9547.120023254036,1
c4037,Optimized road networks,941,21647.656718122173,42443.114039081396,1
c3373,Financial market analysis,2714,32877.38240493789,26302.46095352668,1
c1431,Plume dispersion variability,792,17903.624663137132,41565.65312635308,1
c1919,Urban noise analysis,153,21466.964409462456,30741.697380970792,1
c1374,Oceanic front analysis,881,18183.364943149958,46459.76337521691,1
c2692,Aerosol simulation,876,19375.24679725447,43297.086685616865,1
c3379,Algorithmic Bioprocess Optimization,62,24824.101673214245,35540.943645827145,1
c2656,Epidemic network modeling,1487,43087.933679376474,31060.899398346635,1
c3070,Nuclear safety algorithms,191,17310.267983696118,25741.036983248996,1
c3444,Optimizing neural networks,4022,25411.210750689923,30249.405551454416,1
c124,Nonlinear Flow Analysis,112,19089.578460874414,34552.07519850514,1
c3259,Transport mode prediction,3643,24901.60789505554,20248.193070909336,1
c2166,Power algorithms,335,11011.616709278613,24259.509308534365,1
c4138,MRI Algorithm Optimization,1752,36518.90970137809,46089.80517290071,1
c3372,Vascular algorithm analysis,1674,38047.14926855674,44118.765458917755,1
c1047,GAN Advancements,1542,36205.19428322849,27870.28792587098,1
c2346,Satellite optimization,260,16624.166715304196,21975.52466623205,1
c2602,Materials analysis,747,19906.23656201597,37950.30024738863,1
c3899,Big data algorithms,2987,39075.6241506176,21615.806932541007,1
c2368,Cloud Service Optimization,3131,33388.7723098202,9839.973276567693,1
c2435,Agri-tech algorithms,1016,24805.608748245024,46107.94319701578,1
c2810,Adaptive Testing Algorithms,2960,41825.308453774494,24019.149510661555,1
c2784,Deep Prognostic Algorithms,2067,45417.87054742912,43880.65338849232,1
c1720,Agile optimization,3112,37523.53308231401,14404.03897080436,1
c1437,Reachability analysis,3924,21132.287925655583,24033.421266570876,1
c4014,Optimal safety optimization,249,18214.12097202275,20479.882674378186,1
c3938,Brain maturation analysis,2517,47163.69269758075,33307.075349264196,1
c3975,Animal behavior classification,1776,32123.285857488685,39398.242948031715,1
c4018,Algorithmic lung research,2231,47957.061554103406,41097.80952528899,1
c3640,Neuroscience automation,1644,40186.14803042133,40236.69572893018,1
